label,start,end
宜吃,桡骨远端骨折,鸡肉
宜吃,桡骨远端骨折,南瓜子仁
治疗药物,桡骨远端骨折,8-11
治疗药物,桡骨远端骨折,三七片
治疗药物,桡骨远端骨折,舒筋活血片
治疗药物,桡骨远端骨折,骨肽片
治疗药物,桡骨远端骨折,独一味颗粒
治疗药物,桡骨远端骨折,伤科跌打丸
治疗药物,桡骨远端骨折,伤科七味片
治疗药物,桡骨远端骨折,灵仙跌打片
治疗药物,桡骨远端骨折,双虎肿痛宁
治疗药物,桡骨远端骨折,接骨七厘片
治疗药物,桡骨远端骨折,骨松宝胶囊
治疗药物,桡骨远端骨折,跌打损伤丸
治疗药物,桡骨远端骨折,接骨丸
治疗药物,桡骨远端骨折,骨折挫伤胶囊
治疗药物,桡骨远端骨折,复方三七胶囊
治疗药物,桡骨远端骨折,麝香接骨胶囊
治疗药物,桡骨远端骨折,骨炎灵片
治疗药物,桡骨远端骨折,跌打丸
治疗药物,桡骨远端骨折,伤科跌打片
治疗药物,桡骨远端骨折,舒筋活血胶囊
常见药物,桡骨远端骨折,骨肽片
常见药物,桡骨远端骨折,复方氨基酸胶囊(8-11)
并发症,桡骨远端骨折,下尺桡关节脱位
并发症,桡骨远端骨折,老年人骨质疏松
科室从属,骨外科,外科
就诊科室,桡骨远端骨折,骨外科
治疗,松毛虫性骨关节病,药物治疗
治疗,松毛虫性骨关节病,支持性治疗
治疗药物,松毛虫性骨关节病,乳酸左氧氟沙星片
治疗药物,松毛虫性骨关节病,萘普生片
治疗药物,松毛虫性骨关节病,阿司匹林肠溶胶囊
治疗药物,松毛虫性骨关节病,硫酸氨基葡萄糖胶囊
治疗药物,松毛虫性骨关节病,双氯芬酸钠凝胶
治疗药物,松毛虫性骨关节病,双氯芬酸钠肠溶片
治疗药物,松毛虫性骨关节病,阿司匹林肠溶片
治疗药物,松毛虫性骨关节病,硫酸氨基葡萄糖片
治疗药物,松毛虫性骨关节病,双氯芬酸钠缓释片
常见药物,松毛虫性骨关节病,硫酸氨基葡萄糖片
常见药物,松毛虫性骨关节病,硫酸氨基葡萄糖胶囊
并发症,松毛虫性骨关节病,骨关节炎
并发症,松毛虫性骨关节病,水肿
并发症,松毛虫性骨关节病,红斑
并发症,松毛虫性骨关节病,肿胀
病症,松毛虫性骨关节病,头晕
病症,松毛虫性骨关节病,水泡
病症,松毛虫性骨关节病,乏力
病症,松毛虫性骨关节病,结节
病症,松毛虫性骨关节病,红晕
病症,松毛虫性骨关节病,头痛
病症,松毛虫性骨关节病,风团
病症,松毛虫性骨关节病,皮下血肿
病症,松毛虫性骨关节病,皮炎
科室从属,骨外科,外科
就诊科室,松毛虫性骨关节病,骨外科
治疗,锁骨骨折,手术治疗
治疗,锁骨骨折,支持性治疗
治疗,锁骨骨折,康复治疗
推荐吃,锁骨骨折,鱼茸菜心
推荐吃,锁骨骨折,什菜面
推荐吃,锁骨骨折,青菜饭
推荐吃,锁骨骨折,鸡肉冬菜饼
推荐吃,锁骨骨折,白菜包子
推荐吃,锁骨骨折,青菜包
推荐吃,锁骨骨折,花菜饺
推荐吃,锁骨骨折,大白菜饺
忌吃,锁骨骨折,干腌菜
忌吃,锁骨骨折,腐竹
忌吃,锁骨骨折,白扁豆
忌吃,锁骨骨折,螃蟹
宜吃,锁骨骨折,薇菜
宜吃,锁骨骨折,鸡肉
宜吃,锁骨骨折,南瓜子仁
宜吃,锁骨骨折,葵花子仁
治疗药物,锁骨骨折,三七胶囊
治疗药物,锁骨骨折,跌打丸
治疗药物,锁骨骨折,接骨续筋片
治疗药物,锁骨骨折,复方骨肽注射液
治疗药物,锁骨骨折,活血止痛散
治疗药物,锁骨骨折,止血镇痛胶囊
常见药物,锁骨骨折,跌打丸
常见药物,锁骨骨折,活血止痛散
并发症,锁骨骨折,肺损伤
并发症,锁骨骨折,臂丛神经损伤
并发症,锁骨骨折,血管损伤
病症,锁骨骨折,瘀血
病症,锁骨骨折,气胸
科室从属,骨外科,外科
就诊科室,锁骨骨折,骨外科
检查项目,锁骨骨折,CT检查
治疗,枢椎齿状突骨折,手术治疗
治疗,枢椎齿状突骨折,药物治疗
治疗,枢椎齿状突骨折,支持性治疗
治疗,枢椎齿状突骨折,康复治疗
推荐吃,枢椎齿状突骨折,大白菜饺
推荐吃,枢椎齿状突骨折,香菇油菜面筋粥
推荐吃,枢椎齿状突骨折,香菇油菜
推荐吃,枢椎齿状突骨折,油菜海米豆腐
推荐吃,枢椎齿状突骨折,空心菜瘦肉粥
推荐吃,枢椎齿状突骨折,空心菜排骨汤
推荐吃,枢椎齿状突骨折,清炒木耳菜
推荐吃,枢椎齿状突骨折,牛奶花生粥
忌吃,枢椎齿状突骨折,白砂糖
忌吃,枢椎齿状突骨折,腐竹
忌吃,枢椎齿状突骨折,白扁豆
忌吃,枢椎齿状突骨折,咸鱼
宜吃,枢椎齿状突骨折,鸡蛋
宜吃,枢椎齿状突骨折,鹌鹑蛋
宜吃,枢椎齿状突骨折,鸡肉
宜吃,枢椎齿状突骨折,南瓜子仁
治疗药物,枢椎齿状突骨折,接骨续筋片
治疗药物,枢椎齿状突骨折,阿仑膦酸钠片
治疗药物,枢椎齿状突骨折,止血镇痛胶囊
常见药物,枢椎齿状突骨折,阿仑膦酸钠片
常见药物,枢椎齿状突骨折,接骨续筋片
并发症,枢椎齿状突骨折,瘫痪
病症,枢椎齿状突骨折,神经痛
病症,枢椎齿状突骨折,无力
病症,枢椎齿状突骨折,瘫痪
病症,枢椎齿状突骨折,截瘫
科室从属,骨外科,外科
就诊科室,枢椎齿状突骨折,骨外科
检查项目,枢椎齿状突骨折,体位
检查项目,枢椎齿状突骨折,CT检查
检查项目,枢椎齿状突骨折,体位
治疗,神经性关节病,药物治疗
治疗,神经性关节病,支持性治疗
推荐吃,神经性关节病,草鱼豆腐
推荐吃,神经性关节病,冬瓜草鱼汤
推荐吃,神经性关节病,炒胡萝卜
推荐吃,神经性关节病,胡萝卜山楂汁
推荐吃,神经性关节病,炝圆白菜
推荐吃,神经性关节病,凉拌圆白菜
推荐吃,神经性关节病,三丝瓜羹
推荐吃,神经性关节病,丝瓜汤
忌吃,神经性关节病,面肥
忌吃,神经性关节病,花生
忌吃,神经性关节病,绿豆
忌吃,神经性关节病,腐竹
宜吃,神经性关节病,杏仁
宜吃,神经性关节病,南瓜子仁
宜吃,神经性关节病,葵花子仁
宜吃,神经性关节病,白果（干）
治疗药物,神经性关节病,乳酸左氧氟沙星片
治疗药物,神经性关节病,萘普生片
治疗药物,神经性关节病,阿司匹林肠溶胶囊
治疗药物,神经性关节病,硫酸氨基葡萄糖胶囊
治疗药物,神经性关节病,双氯芬酸钠凝胶
治疗药物,神经性关节病,双氯芬酸钠肠溶片
治疗药物,神经性关节病,阿司匹林肠溶片
治疗药物,神经性关节病,硫酸氨基葡萄糖片
治疗药物,神经性关节病,双氯芬酸钠缓释片
常见药物,神经性关节病,硫酸氨基葡萄糖片
常见药物,神经性关节病,硫酸氨基葡萄糖胶囊
并发症,神经性关节病,骨质疏松
科室从属,骨外科,外科
就诊科室,神经性关节病,骨外科
治疗,神经卡压综合征,手术治疗
治疗,神经卡压综合征,药物治疗
治疗,神经卡压综合征,康复治疗
治疗,神经卡压综合征,支持性治疗
推荐吃,神经卡压综合征,菠菜豆腐汤
推荐吃,神经卡压综合征,冬菇椰菜豆腐粉丝汤
推荐吃,神经卡压综合征,甜菜叶粥
推荐吃,神经卡压综合征,青菜包
推荐吃,神经卡压综合征,香菇油菜面筋粥
推荐吃,神经卡压综合征,牛奶菠菜粥
推荐吃,神经卡压综合征,猪肉青菜粥
推荐吃,神经卡压综合征,雪菜肉末粥
忌吃,神经卡压综合征,干腌菜
忌吃,神经卡压综合征,白酒
忌吃,神经卡压综合征,腐竹
忌吃,神经卡压综合征,白扁豆
宜吃,神经卡压综合征,南瓜子仁
宜吃,神经卡压综合征,葵花子仁
宜吃,神经卡压综合征,白果（干）
宜吃,神经卡压综合征,黑豆
治疗药物,神经卡压综合征,甲钴胺分散片
常见药物,神经卡压综合征,甲钴胺分散片
并发症,神经卡压综合征,水肿
病症,神经卡压综合征,肩痛
病症,神经卡压综合征,无力
病症,神经卡压综合征,灼痛
病症,神经卡压综合征,囊肿
病症,神经卡压综合征,足痛
病症,神经卡压综合征,胀痛
病症,神经卡压综合征,瘫痪
病症,神经卡压综合征,麻痹
科室从属,骨外科,外科
就诊科室,神经卡压综合征,骨外科
治疗,伸指肌腱损伤,支持性治疗
治疗,伸指肌腱损伤,康复治疗
治疗药物,伸指肌腱损伤,吲哚美辛胶囊
治疗药物,伸指肌腱损伤,三七片
治疗药物,伸指肌腱损伤,关节止痛膏
治疗药物,伸指肌腱损伤,氯唑沙宗片
治疗药物,伸指肌腱损伤,双氯芬酸钠肠溶片
常见药物,伸指肌腱损伤,关节止痛膏
常见药物,伸指肌腱损伤,三七片
并发症,伸指肌腱损伤,关节脱位
科室从属,骨外科,外科
就诊科室,伸指肌腱损伤,骨外科
治疗,少年性椎体骨软骨病,药物治疗
治疗,少年性椎体骨软骨病,支持性治疗
推荐吃,少年性椎体骨软骨病,冬菇椰菜豆腐粉丝汤
推荐吃,少年性椎体骨软骨病,菠菜豆腐汤
推荐吃,少年性椎体骨软骨病,雪菜牛肉粥
推荐吃,少年性椎体骨软骨病,牛奶菠菜粥
推荐吃,少年性椎体骨软骨病,猪肉青菜粥
推荐吃,少年性椎体骨软骨病,雪菜肉末粥
推荐吃,少年性椎体骨软骨病,香菇油菜面筋粥
推荐吃,少年性椎体骨软骨病,甜菜叶粥
忌吃,少年性椎体骨软骨病,螺丝菜
忌吃,少年性椎体骨软骨病,干腌菜
忌吃,少年性椎体骨软骨病,腐竹
忌吃,少年性椎体骨软骨病,白扁豆
宜吃,少年性椎体骨软骨病,薇菜
宜吃,少年性椎体骨软骨病,鸡蛋
宜吃,少年性椎体骨软骨病,鸡肉
宜吃,少年性椎体骨软骨病,南瓜子仁
治疗药物,少年性椎体骨软骨病,三维鱼肝油乳
治疗药物,少年性椎体骨软骨病,小儿四维葡钙颗粒
治疗药物,少年性椎体骨软骨病,阿法骨化醇胶囊
治疗药物,少年性椎体骨软骨病,醋酸钙颗粒
治疗药物,少年性椎体骨软骨病,阿法骨化醇软胶囊
治疗药物,少年性椎体骨软骨病,龙牡壮骨颗粒
治疗药物,少年性椎体骨软骨病,维B1乳酸钙片
治疗药物,少年性椎体骨软骨病,阿法骨化醇片
常见药物,少年性椎体骨软骨病,小儿四维葡钙颗粒
常见药物,少年性椎体骨软骨病,醋酸钙颗粒
并发症,少年性椎体骨软骨病,椎弓结核
病症,少年性椎体骨软骨病,驼背
科室从属,骨外科,外科
就诊科室,少年性椎体骨软骨病,骨外科
治疗,色素绒毛结节性滑膜炎,手术治疗
治疗,色素绒毛结节性滑膜炎,放射治疗
治疗,色素绒毛结节性滑膜炎,支持性治疗
治疗,色素绒毛结节性滑膜炎,康复治疗
治疗药物,色素绒毛结节性滑膜炎,洛索洛芬钠片
治疗药物,色素绒毛结节性滑膜炎,元七骨痛酊
治疗药物,色素绒毛结节性滑膜炎,附桂骨痛胶囊
常见药物,色素绒毛结节性滑膜炎,附桂骨痛胶囊
常见药物,色素绒毛结节性滑膜炎,洛索洛芬钠片
并发症,色素绒毛结节性滑膜炎,骨巨细胞瘤
病症,色素绒毛结节性滑膜炎,结节
科室从属,骨外科,外科
就诊科室,色素绒毛结节性滑膜炎,骨外科
治疗,同型胱氨酸尿症,药物治疗
治疗,同型胱氨酸尿症,支持性治疗
推荐吃,同型胱氨酸尿症,卷心菜烧肉蒸饺
推荐吃,同型胱氨酸尿症,香菜莲藕饺
推荐吃,同型胱氨酸尿症,雪菜肉末粥
推荐吃,同型胱氨酸尿症,猪肉青菜粥
推荐吃,同型胱氨酸尿症,紫菜色拉卷
推荐吃,同型胱氨酸尿症,青菜饭
推荐吃,同型胱氨酸尿症,什菜面
推荐吃,同型胱氨酸尿症,卷心菜菠萝汁
忌吃,同型胱氨酸尿症,腐竹
忌吃,同型胱氨酸尿症,白扁豆
忌吃,同型胱氨酸尿症,螃蟹
忌吃,同型胱氨酸尿症,蚝豉
宜吃,同型胱氨酸尿症,薇菜
宜吃,同型胱氨酸尿症,南瓜子仁
宜吃,同型胱氨酸尿症,葵花子仁
宜吃,同型胱氨酸尿症,白果（干）
治疗药物,同型胱氨酸尿症,盐酸沙丙蝶呤片
常见药物,同型胱氨酸尿症,盐酸沙丙蝶呤片
并发症,同型胱氨酸尿症,青光眼
并发症,同型胱氨酸尿症,视网膜脱离
并发症,同型胱氨酸尿症,脊柱侧凸
并发症,同型胱氨酸尿症,脑梗死
病症,同型胱氨酸尿症,偏瘫
病症,同型胱氨酸尿症,惊厥
病症,同型胱氨酸尿症,麻痹
科室从属,儿科综合,儿科
就诊科室,同型胱氨酸尿症,儿科综合
检查项目,同型胱氨酸尿症,胱氨酸
治疗,退变性关节病,支持性治疗
治疗,退变性关节病,康复治疗
推荐吃,退变性关节病,白菜蛋花粥
推荐吃,退变性关节病,番茄皮蛋菜汤
推荐吃,退变性关节病,冬菇椰菜豆腐粉丝汤
推荐吃,退变性关节病,菠菜豆腐汤
推荐吃,退变性关节病,双菇番茄黄瓜紫菜汤
推荐吃,退变性关节病,罗汉果金银菜柿饼汤
推荐吃,退变性关节病,紫菜芙蓉汤
推荐吃,退变性关节病,菠菜双蛋羹
忌吃,退变性关节病,腐竹
忌吃,退变性关节病,白扁豆
忌吃,退变性关节病,螃蟹
忌吃,退变性关节病,蚝豉
宜吃,退变性关节病,薇菜
宜吃,退变性关节病,鸡肉
宜吃,退变性关节病,南瓜子仁
宜吃,退变性关节病,葵花子仁
治疗药物,退变性关节病,阿仑膦酸钠片
治疗药物,退变性关节病,碳酸钙咀嚼片
治疗药物,退变性关节病,碳酸钙颗粒
治疗药物,退变性关节病,小儿四维葡钙颗粒
治疗药物,退变性关节病,碳酸钙片
治疗药物,退变性关节病,牡蛎碳酸钙胶囊
治疗药物,退变性关节病,全鹿丸
治疗药物,退变性关节病,醋酸钙颗粒
治疗药物,退变性关节病,丹杞颗粒
治疗药物,退变性关节病,六味壮骨颗粒
治疗药物,退变性关节病,鲑降钙素注射液
治疗药物,退变性关节病,强骨生血口服液
治疗药物,退变性关节病,骨化三醇胶丸
治疗药物,退变性关节病,特立帕肽注射液
治疗药物,退变性关节病,骨松宝胶囊
治疗药物,退变性关节病,枸橼酸钙片
治疗药物,退变性关节病,骨疏康颗粒
常见药物,退变性关节病,阿仑膦酸钠片
常见药物,退变性关节病,强骨生血口服液
并发症,退变性关节病,滑膜炎
科室从属,骨外科,外科
就诊科室,退变性关节病,骨外科
检查项目,退变性关节病,单核细胞
检查项目,退变性关节病,滑液检查
治疗,听小骨创伤,药物治疗
治疗,听小骨创伤,支持性治疗
治疗药物,听小骨创伤,当归龙荟胶囊
治疗药物,听小骨创伤,龙胆泻肝丸
治疗药物,听小骨创伤,益气聪明丸
治疗药物,听小骨创伤,耳聋左慈丸
治疗药物,听小骨创伤,龙胆泻肝片
治疗药物,听小骨创伤,耳聋通窍丸
治疗药物,听小骨创伤,磁朱丸
治疗药物,听小骨创伤,尼群地平片
治疗药物,听小骨创伤,愈风宁心片
治疗药物,听小骨创伤,补肾益脑胶囊
常见药物,听小骨创伤,龙胆泻肝丸
常见药物,听小骨创伤,龙胆泻肝片
并发症,听小骨创伤,颅脑损伤
并发症,听小骨创伤,耳聋
病症,听小骨创伤,水肿
病症,听小骨创伤,耳聋
科室从属,骨外科,外科
就诊科室,听小骨创伤,骨外科
治疗,特发性脊柱侧凸,支持性治疗
治疗,特发性脊柱侧凸,康复治疗
推荐吃,特发性脊柱侧凸,核桃肉粉
推荐吃,特发性脊柱侧凸,核桃鸡
推荐吃,特发性脊柱侧凸,鲜奶核桃粥
推荐吃,特发性脊柱侧凸,鸡肉白薯粥
推荐吃,特发性脊柱侧凸,凤尾菇鸡肉炒饭
推荐吃,特发性脊柱侧凸,黑米粥
推荐吃,特发性脊柱侧凸,桂圆黑豆粥
推荐吃,特发性脊柱侧凸,红枣黑豆粥
忌吃,特发性脊柱侧凸,面肥
忌吃,特发性脊柱侧凸,啤酒
忌吃,特发性脊柱侧凸,黄酒
忌吃,特发性脊柱侧凸,腐竹
宜吃,特发性脊柱侧凸,鸡蛋
宜吃,特发性脊柱侧凸,鸽蛋
宜吃,特发性脊柱侧凸,鸡肉
宜吃,特发性脊柱侧凸,鸽肉
并发症,特发性脊柱侧凸,肺不张
病症,特发性脊柱侧凸,心悸
病症,特发性脊柱侧凸,背痛
科室从属,骨外科,外科
就诊科室,特发性脊柱侧凸,骨外科
检查项目,特发性脊柱侧凸,血常规
治疗,透明细胞软骨肉瘤,手术治疗
治疗,透明细胞软骨肉瘤,支持性治疗
治疗,透明细胞软骨肉瘤,康复治疗
治疗药物,透明细胞软骨肉瘤,复方环磷酰胺片
治疗药物,透明细胞软骨肉瘤,顺铂注射液
治疗药物,透明细胞软骨肉瘤,甲氨蝶呤片
治疗药物,透明细胞软骨肉瘤,转移因子注射液
常见药物,透明细胞软骨肉瘤,复方环磷酰胺片
常见药物,透明细胞软骨肉瘤,甲氨蝶呤片
并发症,透明细胞软骨肉瘤,软骨肉瘤
并发症,透明细胞软骨肉瘤,骨膜性软骨肉瘤
科室从属,肿瘤外科,肿瘤科
就诊科室,透明细胞软骨肉瘤,肿瘤外科
治疗,维生素D缺乏性佝偻病,药物治疗
治疗,维生素D缺乏性佝偻病,支持性治疗
推荐吃,维生素D缺乏性佝偻病,八珍豆腐盒
推荐吃,维生素D缺乏性佝偻病,时蔬小豆腐
推荐吃,维生素D缺乏性佝偻病,丝瓜豆腐瘦肉汤
推荐吃,维生素D缺乏性佝偻病,鲜蘑豆腐汤
推荐吃,维生素D缺乏性佝偻病,素三鲜豆腐汤
推荐吃,维生素D缺乏性佝偻病,豆芽豆腐汤
推荐吃,维生素D缺乏性佝偻病,肉末炖豆腐
推荐吃,维生素D缺乏性佝偻病,菜煎饼
忌吃,维生素D缺乏性佝偻病,绿豆
忌吃,维生素D缺乏性佝偻病,黑豆
忌吃,维生素D缺乏性佝偻病,腐竹
忌吃,维生素D缺乏性佝偻病,白扁豆
宜吃,维生素D缺乏性佝偻病,薇菜
宜吃,维生素D缺乏性佝偻病,鸡肉
宜吃,维生素D缺乏性佝偻病,南瓜子仁
宜吃,维生素D缺乏性佝偻病,葵花子仁
治疗药物,维生素D缺乏性佝偻病,维生素AD滴剂
治疗药物,维生素D缺乏性佝偻病,碳酸钙颗粒
治疗药物,维生素D缺乏性佝偻病,小儿四维葡钙颗粒
治疗药物,维生素D缺乏性佝偻病,碳酸钙片
治疗药物,维生素D缺乏性佝偻病,醋酸钙颗粒
治疗药物,维生素D缺乏性佝偻病,阿胶牡蛎口服液
治疗药物,维生素D缺乏性佝偻病,胶囊型
治疗药物,维生素D缺乏性佝偻病,乳酸钙颗粒
治疗药物,维生素D缺乏性佝偻病,阿法骨化醇软胶囊
治疗药物,维生素D缺乏性佝偻病,三维钙片
治疗药物,维生素D缺乏性佝偻病,强骨生血口服液
治疗药物,维生素D缺乏性佝偻病,骨化三醇胶丸
治疗药物,维生素D缺乏性佝偻病,枸橼酸钙片
治疗药物,维生素D缺乏性佝偻病,碳酸钙咀嚼片
治疗药物,维生素D缺乏性佝偻病,维磷葡钙片
治疗药物,维生素D缺乏性佝偻病,牡蛎碳酸钙胶囊
治疗药物,维生素D缺乏性佝偻病,胆维丁乳
常见药物,维生素D缺乏性佝偻病,胆维丁乳
常见药物,维生素D缺乏性佝偻病,阿胶牡蛎口服液
并发症,维生素D缺乏性佝偻病,贫血
并发症,维生素D缺乏性佝偻病,鸡胸
并发症,维生素D缺乏性佝偻病,漏斗胸
病症,维生素D缺乏性佝偻病,贫血
病症,维生素D缺乏性佝偻病,脱发
病症,维生素D缺乏性佝偻病,膝内翻
病症,维生素D缺乏性佝偻病,夜惊
科室从属,小儿内科,儿科
就诊科室,维生素D缺乏性佝偻病,小儿内科
检查项目,维生素D缺乏性佝偻病,碱性磷酸酶
检查项目,维生素D缺乏性佝偻病,维生素D
治疗,无脊髓损伤的颈椎骨折脱位,支持性治疗
治疗,无脊髓损伤的颈椎骨折脱位,康复治疗
治疗,无脊髓损伤的颈椎骨折脱位,手术治疗
推荐吃,无脊髓损伤的颈椎骨折脱位,菊花核桃粥
推荐吃,无脊髓损伤的颈椎骨折脱位,核桃肉粉
推荐吃,无脊髓损伤的颈椎骨折脱位,鲜奶核桃粥
推荐吃,无脊髓损伤的颈椎骨折脱位,黑米粥
推荐吃,无脊髓损伤的颈椎骨折脱位,芝麻黑豆粥
推荐吃,无脊髓损伤的颈椎骨折脱位,炝圆白菜
推荐吃,无脊髓损伤的颈椎骨折脱位,豌豆绿豆粥
推荐吃,无脊髓损伤的颈椎骨折脱位,豌豆粉丝汤
忌吃,无脊髓损伤的颈椎骨折脱位,啤酒
忌吃,无脊髓损伤的颈椎骨折脱位,白酒
忌吃,无脊髓损伤的颈椎骨折脱位,腐竹
忌吃,无脊髓损伤的颈椎骨折脱位,白扁豆
宜吃,无脊髓损伤的颈椎骨折脱位,南瓜子仁
宜吃,无脊髓损伤的颈椎骨折脱位,葵花子仁
宜吃,无脊髓损伤的颈椎骨折脱位,白果（干）
宜吃,无脊髓损伤的颈椎骨折脱位,红豆沙
治疗药物,无脊髓损伤的颈椎骨折脱位,阿仑膦酸钠片
治疗药物,无脊髓损伤的颈椎骨折脱位,接骨续筋片
治疗药物,无脊髓损伤的颈椎骨折脱位,筋骨宁膏
治疗药物,无脊髓损伤的颈椎骨折脱位,接骨片
治疗药物,无脊髓损伤的颈椎骨折脱位,止血镇痛胶囊
常见药物,无脊髓损伤的颈椎骨折脱位,阿仑膦酸钠片
常见药物,无脊髓损伤的颈椎骨折脱位,接骨续筋片
并发症,无脊髓损伤的颈椎骨折脱位,肌肉痉挛
并发症,无脊髓损伤的颈椎骨折脱位,颈椎骨折脱位
科室从属,骨外科,外科
就诊科室,无脊髓损伤的颈椎骨折脱位,骨外科
治疗,腕舟骨骨折,支持性治疗
治疗,腕舟骨骨折,康复治疗
推荐吃,腕舟骨骨折,核桃肉粉
推荐吃,腕舟骨骨折,核桃鸡
推荐吃,腕舟骨骨折,鲜奶核桃粥
推荐吃,腕舟骨骨折,羊肉汤面
推荐吃,腕舟骨骨折,羊肉温补汤
推荐吃,腕舟骨骨折,黑米粥
推荐吃,腕舟骨骨折,素炒菠菜
推荐吃,腕舟骨骨折,花生菠菜粥
忌吃,腕舟骨骨折,啤酒
忌吃,腕舟骨骨折,白酒
忌吃,腕舟骨骨折,腐竹
忌吃,腕舟骨骨折,白扁豆
宜吃,腕舟骨骨折,鸡肉
宜吃,腕舟骨骨折,南瓜子仁
宜吃,腕舟骨骨折,葵花子仁
宜吃,腕舟骨骨折,白果（干）
治疗药物,腕舟骨骨折,8-11
治疗药物,腕舟骨骨折,三七片
治疗药物,腕舟骨骨折,舒筋活血片
治疗药物,腕舟骨骨折,骨肽片
治疗药物,腕舟骨骨折,独一味颗粒
治疗药物,腕舟骨骨折,伤科跌打丸
治疗药物,腕舟骨骨折,伤科七味片
治疗药物,腕舟骨骨折,灵仙跌打片
治疗药物,腕舟骨骨折,双虎肿痛宁
治疗药物,腕舟骨骨折,接骨七厘片
治疗药物,腕舟骨骨折,骨松宝胶囊
治疗药物,腕舟骨骨折,跌打损伤丸
治疗药物,腕舟骨骨折,骨折挫伤胶囊
治疗药物,腕舟骨骨折,接骨丸
治疗药物,腕舟骨骨折,复方三七胶囊
治疗药物,腕舟骨骨折,鹿瓜多肽注射液
治疗药物,腕舟骨骨折,八味秦皮丸
治疗药物,腕舟骨骨折,骨炎灵片
治疗药物,腕舟骨骨折,伤科跌打片
治疗药物,腕舟骨骨折,舒筋活血胶囊
常见药物,腕舟骨骨折,舒筋活血片
常见药物,腕舟骨骨折,骨肽片
并发症,腕舟骨骨折,骨折
并发症,腕舟骨骨折,关节炎
并发症,腕舟骨骨折,创伤性关节炎
科室从属,骨外科,外科
就诊科室,腕舟骨骨折,骨外科
治疗,腕管综合征,支持性治疗
治疗,腕管综合征,康复治疗
治疗,腕管综合征,手术治疗
推荐吃,腕管综合征,鲜奶核桃粥
推荐吃,腕管综合征,羊肉汤面
推荐吃,腕管综合征,羊肉温补汤
推荐吃,腕管综合征,四季豆焖肉排
推荐吃,腕管综合征,烧四季豆
推荐吃,腕管综合征,苋菜鱼头豆腐汤
推荐吃,腕管综合征,马齿苋菜肉片汤
推荐吃,腕管综合征,凉拌木耳菜
忌吃,腕管综合征,啤酒
忌吃,腕管综合征,白酒
忌吃,腕管综合征,腐竹
忌吃,腕管综合征,白扁豆
宜吃,腕管综合征,鸡肉
宜吃,腕管综合征,腰果
宜吃,腕管综合征,南瓜子仁
宜吃,腕管综合征,葵花子仁
治疗药物,腕管综合征,牛痘疫苗致炎兔皮提取物注射液
常见药物,腕管综合征,牛痘疫苗致炎兔皮提取物注射液
并发症,腕管综合征,骨折
并发症,腕管综合征,水肿
并发症,腕管综合征,腱鞘囊肿
病症,腕管综合征,无力
病症,腕管综合征,灼痛
病症,腕管综合征,发绀
病症,腕管综合征,瘫痪
病症,腕管综合征,溃疡
科室从属,骨外科,外科
就诊科室,腕管综合征,骨外科
检查项目,腕管综合征,肌电图
检查项目,腕管综合征,关节镜检查
治疗,腕关节结核,支持性治疗
治疗,腕关节结核,康复治疗
治疗,腕关节结核,手术治疗
推荐吃,腕关节结核,八珍豆腐盒
推荐吃,腕关节结核,二豆粥
推荐吃,腕关节结核,花生豆奶
推荐吃,腕关节结核,羊肉汤面
推荐吃,腕关节结核,羊肉温补汤
推荐吃,腕关节结核,清炒荷兰豆
推荐吃,腕关节结核,荷兰豆炒甘笋
推荐吃,腕关节结核,苋菜鱼头豆腐汤
忌吃,腕关节结核,面肥
忌吃,腕关节结核,啤酒
忌吃,腕关节结核,白酒
忌吃,腕关节结核,腐竹
宜吃,腕关节结核,南瓜子仁
宜吃,腕关节结核,葵花子仁
宜吃,腕关节结核,白果（干）
宜吃,腕关节结核,青豆
治疗药物,腕关节结核,牛痘疫苗致炎兔皮提取物注射液
常见药物,腕关节结核,牛痘疫苗致炎兔皮提取物注射液
并发症,腕关节结核,肿胀
病症,腕关节结核,脓肿
病症,腕关节结核,浮肿
科室从属,骨外科,外科
就诊科室,腕关节结核,骨外科
检查项目,腕关节结核,红细胞沉降率
检查项目,腕关节结核,关节镜检查
治疗,斜颈,手术治疗
治疗,斜颈,支持性治疗
治疗,斜颈,康复治疗
推荐吃,斜颈,草菇猪心肉片饭
推荐吃,斜颈,茄汁烩肉饭
推荐吃,斜颈,豆仁饭
推荐吃,斜颈,牛奶大米饭
推荐吃,斜颈,冬瓜白饭鱼瘦肉蚝豉汤
推荐吃,斜颈,鸡肉卤饭
推荐吃,斜颈,小豆节瓜汤
推荐吃,斜颈,五豆汤
忌吃,斜颈,干腌菜
忌吃,斜颈,腐竹
忌吃,斜颈,白扁豆
忌吃,斜颈,螃蟹
宜吃,斜颈,鸡蛋
宜吃,斜颈,鸡蛋
宜吃,斜颈,鸡肉
宜吃,斜颈,南瓜子仁
并发症,斜颈,颈椎病
病症,斜颈,疲劳
科室从属,骨外科,外科
就诊科室,斜颈,骨外科
治疗,先天性肘关节融合,药物治疗
治疗,先天性肘关节融合,支持性治疗
治疗药物,先天性肘关节融合,青鹏软膏
治疗药物,先天性肘关节融合,左氧氟沙星片
治疗药物,先天性肘关节融合,尼美舒利颗粒
治疗药物,先天性肘关节融合,吡罗昔康片
治疗药物,先天性肘关节融合,骨筋丸胶囊
治疗药物,先天性肘关节融合,双氯芬酸二乙胺乳胶剂
