label,name
药物,孕康口服液
药物,杜仲颗粒
药物,保胎灵片
药物,保胎灵胶囊
药物,黄体酮胶囊
药物,盐酸屈他维林片
症状,血尿
症状,疲劳
症状,腹痛
症状,紧张
科室,产科
科室,妇产科
治疗方式,药物治疗
治疗方式,支持性治疗
食物,荞麦面条
食物,紫米红枣粥
食物,魔芋豆腐
食物,鱼烧豆腐
食物,海带粳米粥
食物,炒胡萝卜
食物,白酒
食物,田螺
食物,海螺
食物,洋葱
食物,芝麻
食物,莲子
食物,葵花子仁
食物,白果（干）
药物,盐酸罗哌卡因注射液
药物,保胎无忧胶囊
药物,保胎无忧片
药物,保胎无忧散
药物,注射用盐酸罗哌卡因
药物,保胎无忧片
药物,保胎无忧胶囊
症状,乏力
症状,脱水
症状,肠胀气
科室,产科
科室,妇产科
治疗方式,手术治疗
治疗方式,药物治疗
治疗方式,支持性治疗
食物,首乌红枣鸡蛋汤
食物,清蒸鲈鱼
食物,毛豆荞麦粥
食物,香菇扒小白菜
食物,炝圆白菜
食物,白酒
食物,洋葱
食物,茼蒿
食物,蒜苔
食物,鸡蛋
食物,芝麻
食物,莲子
食物,葵花子仁
症状,血尿
症状,腹胀
症状,剧痛
症状,紧张
症状,休克
症状,冷汗
症状,腹痛
症状,腹膜炎
科室,产科
科室,妇产科
检查,血常规
检查,血常规
检查,血红蛋白
检查,血红蛋白
检查,血常规
检查,血红蛋白
检查,D-二聚体
检查,腹腔穿刺
检查,腹部叩诊
检查,移动性浊音
治疗方式,支持性治疗
治疗方式,康复治疗
食物,牛肉蒸饺
食物,牛肉菜粒羹
食物,木瓜煲带鱼
食物,木须豇豆
食物,炝豇豆
食物,鲜蚕豆紫菜汤
食物,鸭肉
食物,螃蟹
食物,海螺
食物,莴笋
食物,芝麻
食物,莲子
食物,葵花子仁
食物,白果（干）
药物,盐酸利托君片
药物,盐酸利托君注射液
药物,盐酸海索那林片
药物,硫酸镁注射液
药物,醋酸阿托西班注射液
药物,烯丙雌醇片
药物,注射用盐酸利托君
药物,烯丙雌醇片
药物,盐酸利托君片
症状,流产
科室,产科
科室,妇产科
检查,胰岛素
检查,胰岛素
检查,经阴道超声
治疗方式,药物治疗
治疗方式,支持性治疗
食物,牛奶窝蛋莲子汤
食物,牛奶菠菜粥
食物,白果蒸鸡蛋
食物,肉末梨花豆腐汤
食物,三丝拌面
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,芝麻
食物,莲子
食物,葵花子仁
药物,维生素E胶丸
药物,维生素E皇浆口服液
药物,天然型
药物,维生素E胶丸(天然型)
药物,维生素E胶丸
症状,咳嗽
症状,呛咳
症状,腹胀
症状,水肿
症状,腹泻
症状,败血症
症状,休克
症状,黄疸
科室,小儿内科
科室,儿科
检查,血红蛋白浓度
检查,红细胞计数
治疗方式,药物治疗
治疗方式,支持性治疗
药物,吡喹酮片
药物,螺旋霉素胶囊
药物,阿苯达唑片
药物,阿苯达唑片
药物,吡喹酮片
症状,腹胀
症状,腹痛
症状,消瘦
症状,腹泻
科室,儿科综合
科室,儿科
检查,直接涂片检查
检查,酶联免疫吸附试验
检查,免疫电泳
治疗方式,药物治疗
治疗方式,支持性治疗
药物,辅酶Q10氯化钠注射液
药物,羟乙基淀粉130/0.4氯化钠注射液
药物,人血白蛋白
药物,参附注射液
药物,复方氯化钠注射液
药物,右旋糖酐40氯化钠注射液
药物,注射用肌氨肽苷
药物,葡萄糖氯化钠注射液
药物,聚明胶肽注射液
药物,人血白蛋白
药物,参附注射液
症状,昏迷
症状,水肿
症状,腹泻
症状,休克
症状,惊厥
症状,高热
科室,普外科
科室,外科
检查,血红蛋白
检查,谷丙转氨酶
检查,谷草转氨酶
检查,凝血酶时间
检查,纤维蛋白原
检查,尿素氮
检查,乳酸
检查,脑电图
治疗方式,药物治疗
治疗方式,康复治疗
治疗方式,支持性治疗
食物,山药莲子苡仁粥
食物,人参黄芪莲子粥
食物,银下莲子糯米粥
食物,红枣银耳粥
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,芝麻
食物,葵花子仁
食物,白果（干）
食物,青豆
药物,体外培育牛黄
药物,小儿脐风散
药物,牛黄清心丸
药物,氟哌啶醇片
药物,苯妥英钠片
药物,紫雪
药物,牛黄抱龙丸
药物,可乐定透皮贴片
药物,羚羊清肺散
药物,盐酸硫必利片
药物,痫愈胶囊
药物,醒脑安神片
药物,九味熄风颗粒
药物,静灵口服液
药物,菖麻熄风片
药物,氟哌啶醇片
药物,盐酸硫必利片
科室,儿科综合
科室,儿科
检查,脑电图
治疗方式,康复治疗
治疗方式,支持性治疗
食物,水晶皮蛋羹
食物,菠菜双蛋羹
食物,南瓜蛋羹
食物,芽菜蛋羹
食物,百合花鸡蛋羹
食物,水果奶蛋羹
食物,清蒸蛋羹
食物,肉末蛋羹
食物,洋葱
食物,小葱
食物,青葱
食物,辣椒(青、尖)
食物,芝麻
食物,莲子
食物,葵花子仁
食物,白果（干）
药物,伊曲康唑胶囊
药物,硫酸锌片
药物,甲紫溶液
药物,克霉唑片
药物,清热化毒丸
药物,盐酸伊曲康唑胶囊
药物,伊曲康唑口服液
药物,度米芬含片
药物,伊曲康唑颗粒
药物,伊曲康唑胶囊
药物,盐酸伊曲康唑胶囊
症状,败血症
科室,口腔科
科室,五官科
检查,尿常规
检查,血常规
治疗方式,药物治疗
治疗方式,康复治疗
食物,小白菜猪肉饺
食物,人参莲子粥
食物,炖五香牛肉
食物,猪肝菠菜粥
食物,干腌菜
食物,肥膘肉
食物,大蒜
食物,鸡蛋
食物,芝麻
食物,葵花子仁
食物,白果（干）
药物,盐酸哌甲酯片
药物,多动宁胶囊
药物,千金藤啶碱片
药物,盐酸托莫西汀胶囊
药物,参志胶囊
药物,地牡宁神口服液
药物,盐酸哌甲酯缓释片
药物,静灵口服液
药物,地牡宁神口服液
药物,静灵口服液
科室,儿科综合
科室,儿科
检查,脑电图
检查,脑诱发电位
治疗方式,药物治疗
治疗方式,康复治疗
治疗方式,支持性治疗
食物,野菊花烧草鱼
食物,番茄大豆芽草菇豆腐汤
食物,白菜清汤
食物,清炖木耳香菇
食物,菠菜粥
食物,红烧菜花
食物,鸭血(白鸭)
食物,鸡腿
食物,绿豆
食物,红豆沙
食物,鸡蛋
食物,葵花子仁
食物,核桃
食物,白果（干）
药物,体外培育牛黄
药物,小儿脐风散
药物,牛黄清心丸
药物,氟哌啶醇片
药物,苯妥英钠片
药物,紫雪
药物,牛黄抱龙丸
药物,可乐定透皮贴片
药物,羚羊清肺散
药物,盐酸硫必利片
药物,痫愈胶囊
药物,醒脑安神片
药物,九味熄风颗粒
药物,静灵口服液
药物,菖麻熄风片
药物,氟哌啶醇片
药物,盐酸硫必利片
科室,儿科综合
科室,儿科
检查,铜蓝蛋白
检查,脑电图检查
检查,神经系统检查
检查,颅脑CT检查
治疗方式,心理治疗
治疗方式,药物治疗
治疗方式,支持治疗
治疗方式,中医治疗
食物,白菜肉末粥
食物,肉片烧菜花
食物,菠菜水饺
食物,芒果拼盘
食物,苹果胡萝卜泥
食物,菠萝鸡片汤
食物,山莲葡萄粥
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,青豆
症状,孤独症
症状,幻觉
症状,呆滞
科室,儿科综合
科室,儿科
检查,脑电图
检查,脑电图检查
检查,脑电图
检查,脑电图
检查,智商
检查,智商
检查,脑电图
检查,脑电图
检查,体层摄影
检查,染色体
治疗方式,对症治疗
治疗方式,药物治疗
治疗方式,支持性治疗
药物,灵孢多糖注射液
药物,醋酸泼尼松片
药物,醋酸泼尼松片
药物,灵孢多糖注射液
症状,咳嗽
症状,鼻塞
症状,钝痛
症状,腹泻
症状,肌痛
科室,儿科综合
科室,儿科
检查,淋巴细胞
检查,乳酸脱氢酶
检查,肌酸激酶同工酶
治疗方式,心理治疗
治疗方式,对症治疗
治疗方式,药物治疗
治疗方式,支持性治疗
食物,桂圆鸡蛋汤
食物,首乌鸡蛋汤
食物,牛奶玉米汤
食物,南瓜牛奶汁
食物,山药粥
食物,山药枸杞粥
食物,素炒圆白菜
食物,麻酱白菜心
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,青豆
药物,盐酸文拉法辛胶囊
药物,草酸艾司西酞普兰片
药物,卡马西平片
药物,安乐片
药物,利培酮胶囊
药物,氟哌噻吨美利曲辛片
药物,米氮平片
药物,盐酸度洛西汀肠溶胶囊
药物,盐酸氯米帕明片
药物,舒眠胶囊
药物,盐酸氟西汀胶囊
药物,氢溴酸西酞普兰片
药物,马来酸氟伏沙明片
药物,盐酸米安色林片
药物,盐酸帕罗西汀片
药物,盐酸舍曲林片
药物,逍遥丸
药物,盐酸帕罗西汀片
药物,盐酸度洛西汀肠溶胶囊
症状,强迫症
症状,焦虑
症状,心悸
症状,紧张
症状,尿频
症状,腹痛
症状,失眠
症状,头痛
症状,抑郁症
症状,恐惧
科室,儿科综合
科室,儿科
治疗方式,心理治疗
治疗方式,药物治疗
治疗方式,支持性治疗
食物,鸡蛋黄泥
食物,鸡蛋银耳羹
食物,牛奶玉米汤
食物,牛奶冬瓜
食物,山药红枣粥
食物,扁豆炒山药
食物,木瓜胡萝卜玉米粥
食物,炸胡萝卜豆腐丸
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,青豆
药物,氨磺必利片
药物,氯氮平口腔崩解片
药物,槟榔十三味丸
药物,卡马西平片
药物,奥氮平片
药物,利培酮片
药物,盐酸齐拉西酮胶囊
药物,利培酮胶囊
药物,谷维素片
药物,清热安宫丸
药物,氟哌啶醇片
药物,利培酮口服溶液
药物,五氟利多片
药物,碳酸锂片
药物,阿立哌唑片
药物,利培酮口腔崩解片
药物,复方吡拉西坦脑蛋白水解物片
药物,氟哌啶醇片
药物,利培酮胶囊
症状,无力
症状,焦虑
症状,紧张
症状,幻觉
症状,木僵
症状,幻听
症状,恐惧
科室,小儿内科
科室,儿科
检查,脑电图检查
治疗方式,药物治疗
治疗方式,对症治疗
治疗方式,支持性治疗
药物,盐酸罗哌卡因注射液
药物,保胎无忧片
药物,保胎无忧胶囊
药物,保胎无忧散
药物,注射用盐酸罗哌卡因
药物,保胎无忧片
药物,盐酸罗哌卡因注射液
症状,钙化
科室,儿科综合
科室,儿科
检查,羊水量
检查,羊膜镜检查
检查,血气分析
治疗方式,无有效的治疗方法，多为对症处理
食物,芹菜炒鸡蛋
食物,首乌鸡蛋汤
食物,牛奶玉米汤
食物,南瓜牛奶汁
食物,山药红豆粥
食物,山药杏仁粥
食物,胡萝卜香蕉汁
食物,胡萝卜粥
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,鸡肉
食物,葵花子仁
食物,白果（干）
药物,醋酸可的松片
药物,醋酸可的松注射液
药物,醋酸可的松片
药物,醋酸可的松注射液
症状,丘疹
症状,脂肪瘤
科室,普外科
科室,外科
检查,脑电图
治疗方式,药物治疗
治疗方式,对症治疗
治疗方式,支持性治疗
症状,贫血
症状,末梢神经炎
症状,钙化
症状,耳聋
症状,败血症
症状,抽搐
症状,瘫痪
症状,皮疹
症状,疱疹
症状,黄疸
症状,胆道梗阻
科室,小儿外科
科室,儿科
检查,血小板减少
检查,单核细胞
检查,血涂片
检查,淋巴细胞
检查,尿沉渣
检查,涂片
检查,补体结合试验
治疗方式,药物治疗
治疗方式,中医治疗
治疗方式,支持性治疗
食物,板栗焖鸡腿
食物,氽鲫鱼汤
食物,三鲜蘑菇
食物,薄荷莲子羹
食物,桂圆莲子羹
食物,白酒
食物,螃蟹
食物,辣椒(红、尖、干)
食物,大蒜
食物,鸡蛋
食物,鸭肉
食物,鸡腿
食物,莲子
药物,重楼解毒酊
药物,板蓝根颗粒
药物,蒲地蓝消炎口服液
药物,蒲地蓝消炎胶囊
药物,蒲地蓝消炎片
药物,了哥王片
药物,转移因子胶囊
药物,莲芝消炎滴丸
药物,重楼解毒酊
药物,蒲地蓝消炎口服液
症状,恶心
症状,水肿
症状,低热
症状,咽痛
症状,紧张
症状,胀痛
症状,头痛
科室,传染科
检查,淋巴细胞
检查,淀粉酶
检查,淀粉酶
检查,淀粉酶
检查,溶血试验
检查,中和试验
检查,补体结合试验
检查,血凝抑制试验
检查,心电图
治疗方式,手术治疗
治疗方式,放射性治疗
治疗方式,药物治疗
治疗方式,支持性治疗
药物,重组人干扰素α1b注射液
药物,复方斑蝥胶囊
药物,消癌平糖浆
药物,醋酸地塞米松片
药物,甲泼尼龙片
药物,曲安西龙片
药物,消癌平片
药物,复方环磷酰胺片
药物,依托泊苷软胶囊
药物,苯丁酸氮芥片
药物,西达本胺片
药物,康艾扶正胶囊
药物,醋酸泼尼松片
药物,重组人干扰素α1b注射液
药物,苯丁酸氮芥片
症状,贫血
症状,斑丘疹
症状,腹水
症状,骨溶解
症状,肝纤维化
症状,气胸
症状,咳嗽
症状,耳聋
症状,皮下气肿
症状,腹泻
症状,紫癜
症状,结节
症状,皮疹
症状,震颤
症状,厌食
症状,湿疹
症状,肉芽肿
症状,呼吸衰竭
症状,乳突炎
症状,皮炎
症状,黄疸
症状,结痂
症状,头痛
科室,儿科综合
科室,儿科
检查,碱性磷酸酶
检查,纤维蛋白原
检查,血气分析
检查,皮疹
检查,皮疹
治疗方式,药物治疗
治疗方式,支持性治疗
食物,首乌鸡蛋汤
食物,首乌鸡蛋小米粥
食物,牛奶冬瓜
食物,牛奶花生粥
食物,玉米粉燕麦粥
食物,燕麦粳米粥
食物,胡萝卜汤
食物,胡萝卜拌鸡丝
食物,白酒
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,鸡蛋
食物,鸭肉
食物,鸡腿
食物,莲子
症状,贫血
症状,核黄疸
症状,死胎
症状,流产
症状,溶血
症状,水肿
症状,肝脾肿大
症状,黄疸
科室,儿科综合
科室,儿科
治疗方式,药物治疗
治疗方式,中医治疗
治疗方式,支持性治疗
药物,黄柏胶囊
药物,人血白蛋白
药物,黄柏胶囊
药物,人血白蛋白
症状,黄疸
科室,小儿内科
科室,儿科
治疗方式,药物治疗
治疗方式,康复治疗
食物,绿豆奶粥
食物,冬瓜粥
食物,三鲜冬瓜汤
食物,炝苋菜
食物,苋菜粥
食物,黄瓜粳米粥
食物,白酒
食物,火腿肠
食物,火腿
食物,小葱
食物,鸡蛋
食物,芝麻
食物,胡萝卜
食物,白菜
药物,C14～24
药物,脂肪乳注射液[C14-24]
药物,止痒消炎水
药物,醋酸氟轻松乳膏
药物,儿肤康搽剂
药物,糠酸莫米松凝胶
药物,氟轻松维B6乳膏
药物,糠酸莫米松凝胶
药物,氟轻松维B6乳膏
症状,瘙痒
症状,淋巴结肿大
症状,剧痒
症状,结痂
症状,丘疹
症状,鳞屑
症状,湿疹
症状,脓疱
科室,儿科综合
科室,儿科
检查,皮损
检查,嗜酸性粒细胞
检查,嗜酸性粒细胞
治疗方式,药物治疗
治疗方式,支持性治疗
食物,枸杞玉米羹
食物,核桃肉粉
食物,桂圆栗子粥
食物,红枣银耳粥
食物,牛奶菠菜粥
食物,白酒
食物,田螺
食物,小葱
食物,青蒜
食物,番茄
食物,小米面
食物,香米
食物,牛奶
药物,婴儿保肺宁
药物,小儿麻甘颗粒
药物,炎琥宁氯化钠注射液
药物,头孢泊肟酯胶囊
药物,托西酸舒他西林胶囊
药物,小儿麻甘颗粒
药物,婴儿保肺宁
症状,呛咳
症状,咳嗽
症状,窒息
科室,小儿内科
科室,儿科
治疗方式,药物治疗
治疗方式,介入治疗
治疗方式,支持性治疗
食物,芹菜炒肉片
食物,生菜香菇
食物,桂鱼菠菜蛋花汤
食物,炒空心菜
食物,木耳豆腐丁
食物,鲜百合冬菇西兰花汤
食物,素炒西兰花
食物,木瓜胡萝卜玉米粥
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,葵花子仁
食物,白果（干）
食物,青豆
食物,豆腐
药物,注射用呋塞米
药物,布美他尼片
药物,大月晶丸
药物,十一味金色丸
药物,注射用布美他尼
药物,仁青芒觉
药物,注射用硫代硫酸钠
药物,盐酸利多卡因注射液
药物,地塞米松磷酸钠注射液
药物,注射用鼠神经生长因子
药物,布美他尼片
药物,十一味金色丸
症状,昏迷
症状,水肿
症状,鼻出血
症状,耳聋
症状,脱水
症状,紫癜
症状,皮疹
症状,震颤
症状,嗜睡
症状,口唇发绀
症状,腹胀
症状,血尿
症状,呼吸衰竭
症状,谵妄
症状,胸闷
症状,抽搐
症状,惊厥
症状,黄疸
症状,耳鸣
症状,恶心
症状,头晕
症状,幻觉
症状,腹痛
症状,头痛
症状,高热
科室,急诊科
治疗方式,手术治疗
治疗方式,支持性治疗
食物,胡萝卜苹果汁
食物,胡萝卜枸杞汁
食物,胡萝卜粥
食物,胡萝卜芹菜粥
食物,冬瓜香菇海带汤
食物,萝卜海带
食物,凉拌海带丝
食物,海带丝汤
食物,干腌菜
食物,啤酒
食物,白酒
食物,鸡蛋
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,青豆
药物,参桂理中丸
药物,茴香橘核丸
药物,小儿暖脐膏
药物,十香暖脐膏
药物,济生橘核丸
药物,十香丸
药物,小儿暖脐膏
药物,十香暖脐膏
症状,恶心
症状,腹胀
症状,血尿
症状,尿急
症状,钝痛
症状,休克
症状,尿频
症状,腹痛
症状,尿痛
科室,普外科
科室,外科
检查,心电图
检查,心电图
检查,肝功能检查
检查,胃肠道疾病的超声检查
治疗方式,药物治疗
治疗方式,支持性治疗
食物,清蒸鲈鱼
食物,白菜蛋花粥
食物,芹菜牛肉粥
食物,百合银耳粥
食物,番茄苹果汁
食物,鸡蛋豆腐汤
食物,桂圆鸡蛋汤
食物,啤酒
食物,白酒
食物,咸鸭蛋
食物,鸡蛋黄
食物,葵花子仁
食物,白果（干）
食物,青豆
食物,豆腐干
药物,注射用过氧化碳酰胺
药物,注射用过氧化碳酰胺
症状,休克
科室,产科
科室,妇产科
治疗方式,药物治疗
治疗方式,支持性治疗
食物,芝麻小米粥
食物,小米枣仁粥
食物,鸡蛋豆腐汤
食物,鸡蛋冰糖炖银耳
食物,玉米粉燕麦粥
食物,燕麦粳米粥
食物,胡萝卜浆汤
食物,啤酒
食物,白酒
食物,鸡蛋
食物,鸭血(白鸭)
食物,葵花子仁
食物,白果（干）
食物,青豆
食物,豆腐
症状,骨痛
症状,斜视
症状,复视
症状,水肿
症状,低热
症状,脱发
症状,腹痛
症状,脾大
症状,肌痛
症状,皮疹
症状,震颤
症状,嗜睡
科室,骨外科
科室,外科
检查,维生素
治疗方式,药物治疗
治疗方式,支持性治疗
食物,猕猴桃西芹汁
食物,西兰花炒牛肉
食物,红烧黄花菜
食物,鱼香圆白菜
食物,鸡蛋芹菜炒饭
食物,白干炒菠菜
食物,菠菜炒生鱼片
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,白扁豆
药物,三维鱼肝油乳
药物,维生素B6片
药物,赖氨葡锌片
药物,复方赖氨酸颗粒
药物,维生素B2片
药物,维生素B6片
药物,三维鱼肝油乳
症状,脚气
症状,脑膜炎
科室,小儿内科
科室,儿科
检查,维生素B1
检查,乳酸
治疗方式,药物治疗
治疗方式,支持性治疗
食物,黄芪牛肉粥
食物,素炒小白菜
食物,芹菜金菇竹笋汤
食物,鲜百合冬菇西兰花汤
食物,牛肉菜花汤
食物,豆浆山药汤
食物,素炒西兰花
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,豆浆
药物,三维鱼肝油乳
药物,维生素B6片
药物,赖氨葡锌片
药物,复方赖氨酸颗粒
药物,维生素B2片
药物,维生素B6片
药物,三维鱼肝油乳
症状,贫血
症状,末梢神经炎
症状,抑郁
症状,腹泻
症状,舌炎
症状,抽搐
症状,惊厥
症状,皮炎
症状,嗜睡
科室,普外科
科室,外科
检查,色氨酸
检查,尿素
治疗方式,药物治疗
治疗方式,支持性治疗
食物,菠菜羹
食物,胡萝卜炒木耳
食物,胡萝卜炒青笋
食物,胡萝卜炒肉丝
食物,胡萝卜炒猪肝
食物,清炒虾仁
食物,芹菜炒虾仁
食物,百合炒虾仁
食物,啤酒
食物,白酒
食物,鸭血(白鸭)
食物,绿豆
食物,鸡蛋
食物,鸡肝
食物,葵花子仁
食物,白果（干）
药物,维生素AD滴剂
药物,21
药物,23
药物,鱼肝油乳
药物,三维鱼肝油乳
药物,维生素A软胶囊
药物,善存银片
药物,胶囊型
药物,多维元素片
药物,小儿维生素咀嚼片
药物,29
药物,维生素AD软胶囊
药物,维生素AD滴剂
药物,复方多维元素片(23)
症状,贫血
症状,呛奶
症状,畏光
症状,干燥斑
症状,脓尿
症状,溃疡
症状,眼干
症状,夜盲
科室,营养科
检查,维生素
检查,维生素
检查,维生素
治疗方式,药物治疗
治疗方式,对症治疗
治疗方式,支持性治疗
食物,苦瓜豆腐汤
食物,拌炒香菇
食物,牛奶冬瓜
食物,牛奶麦片粥
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,豆腐
药物,地塞米松磷酸钠注射液
药物,盐酸甲氯芬酯胶囊
药物,盐酸甲氯芬酯胶囊
药物,地塞米松磷酸钠注射液
症状,脑膜炎
科室,风湿免疫科
科室,内科
检查,淋巴细胞数
治疗方式,药物治疗
治疗方式,手术治疗
治疗方式,对症治疗
食物,灰树花包子
食物,香椿鸡蛋饼
食物,油菜粥
食物,素油菜心
食物,芝麻拌白菜丁
食物,白菜藕丸汤
食物,胡萝卜粥
食物,胡萝卜泥汤
食物,猪肚
食物,猪大肠
食物,香肠
食物,咸肉
食物,葵花子仁
食物,白果（干）
食物,白扁豆
食物,银鱼
药物,盐酸二甲双胍肠溶片
药物,轻身消胖丸
药物,盐酸二甲双胍缓释片
药物,轻身消胖丸
药物,盐酸二甲双胍缓释片
症状,肥胖
科室,儿科综合
科室,儿科
检查,血清胆固醇
检查,胰岛素
检查,血糖
检查,生长激素
检查,淋巴细胞数
治疗方式,药物治疗
治疗方式,手术治疗
治疗方式,支持性治疗
药物,氧氟沙星滴眼液
药物,盐酸洛美沙星滴眼液
药物,妥布霉素地塞米松滴眼液
药物,盐酸米诺环素胶囊
药物,盐酸左氧氟沙星眼用凝胶
药物,地塞米松磷酸钠滴眼液
药物,头孢氨苄胶囊
药物,氧氟沙星眼膏
药物,盐酸洛美沙星眼用凝胶
药物,妥布霉素滴眼液
药物,头孢氨苄胶囊
药物,妥布霉素地塞米松滴眼液
科室,眼科
科室,五官科
检查,裂隙灯
检查,血常规
检查,淋巴细胞
检查,单核细胞
检查,浆细胞
检查,浆细胞
治疗方式,药物治疗
治疗方式,支持性治疗
食物,海带鸡腿汤
食物,油豆腐黄豆芽汤
食物,猪肉玉米粥
食物,紫米红枣粥
食物,桃仁红枣粥
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,鸡腿
食物,鸡肝
食物,葵花子仁
药物,复方肝浸膏片
药物,小儿生血糖浆
药物,潞党参膏滋
药物,右旋糖酐铁注射液
药物,富马酸亚铁片
药物,小儿硫酸亚铁糖浆
药物,富马酸亚铁咀嚼片
药物,肝浸膏片
药物,富马酸亚铁咀嚼片
药物,小儿生血糖浆
症状,贫血
症状,疲乏
症状,无力
症状,心力衰竭
科室,儿科综合
科室,儿科
检查,铁蛋白
检查,血清铁蛋白
检查,血清铁蛋白
检查,血清铁
检查,血清铁
检查,铁蛋白
检查,铁蛋白
检查,血红蛋白
检查,血红蛋白
检查,铁蛋白
检查,血清铜
检查,血红蛋白
检查,血红蛋白
检查,血红蛋白
检查,血红蛋白浓度
检查,有核红细胞
检查,白细胞数
检查,淋巴细胞
检查,有核红细胞
检查,有核红细胞
检查,血红蛋白
检查,涂片
检查,铁蛋白
检查,血红蛋白
治疗方式,药物治疗
治疗方式,支持性治疗
食物,猪肉松
食物,红枣扣猪肘
食物,排骨柴鱼汤
食物,西式牛奶粥
食物,豆浆粥
食物,白酒
食物,白酒
食物,鸭血(白鸭)
食物,绿豆
食物,鸡蛋
食物,葵花子仁
食物,白果（干）
食物,白扁豆
药物,维生素B6片
药物,赖氨葡锌片
药物,葡萄糖酸锌片
药物,赖氨葡锌颗粒
药物,葡萄糖酸锌颗粒
药物,赖氨葡锌颗粒
药物,葡萄糖酸锌颗粒
症状,水肿
症状,消瘦
症状,嗜睡
科室,小儿内科
科室,儿科
检查,血糖
检查,铁蛋白
检查,碱性磷酸酶
检查,淀粉酶
治疗方式,药物治疗
治疗方式,对症治疗
治疗方式,康复治疗
药物,阿达帕林凝胶
药物,头孢地尼分散片
药物,氧氟沙星凝胶
药物,克拉霉素分散片
药物,克林霉素磷酸酯溶液
药物,克拉霉素胶囊
药物,头孢呋辛酯胶囊
药物,克拉霉素片
药物,丙酸氯倍他索乳膏
药物,莫匹罗星软膏
药物,盐酸左氧氟沙星胶囊
药物,红霉素软膏
药物,丙酸氯倍他索乳膏
药物,盐酸左氧氟沙星胶囊
症状,败血症
症状,脑膜炎
症状,红晕
症状,腹泻
科室,儿科综合
科室,儿科
检查,血培养
治疗方式,药物治疗
治疗方式,支持性治疗
药物,维D2磷酸氢钙片
药物,赖氨酸磷酸氢钙颗粒
药物,小儿四维葡钙颗粒
药物,赖氨酸磷酸氢钙片
药物,维D2磷酸氢钙片
药物,赖氨酸磷酸氢钙颗粒
症状,窒息
症状,高血压
症状,败血症
症状,震颤
症状,惊厥
科室,儿科综合
科室,儿科
检查,心电图
治疗方式,药物治疗
治疗方式,饮食疗法，支持性治疗
食物,红枣海马炖羊肉
食物,鲜香菇煮豆腐
食物,猪肝鸡蛋粥
食物,花生芝麻糊
食物,花生豆奶
食物,鸭血(白鸭)
食物,绿豆
食物,红豆沙
食物,黑豆
食物,鸡蛋
食物,葵花子仁
食物,花生
食物,白果（干）
药物,硫酸锌糖浆
药物,葡萄糖酸锌口服溶液
药物,多维铁口服溶液
药物,赖氨葡锌颗粒
药物,葡萄糖酸锌咀嚼片
药物,葡萄糖酸钙锌口服溶液
药物,甘草锌颗粒
药物,甘草锌胶囊
药物,硫酸锌口服溶液
药物,复方锌铁钙颗粒
药物,复方锌铁钙口服溶液
药物,甘草锌胶囊
药物,甘草锌颗粒
症状,皮疹
症状,腹泻
症状,乏力
症状,溃疡
症状,皮炎
症状,夜盲
症状,厌食
科室,普外科
科室,外科
检查,血清锌
治疗方式,药物治疗
治疗方式,支持性治疗
药物,茵栀黄软胶囊
药物,克癀胶囊
药物,健肝灵胶囊
药物,乙肝扶正胶囊
药物,益肝灵滴丸
药物,云芝肝泰颗粒
药物,清肝利胆胶囊
药物,蜂胶片
药物,龙胆泻肝丸
药物,甘草酸二铵注射液
药物,逍遥丸
药物,金菌灵胶囊
药物,护肝片
药物,强肝片
药物,维生素C片
药物,异甘草酸镁注射液
药物,蚁灵口服液
药物,肝爽颗粒
药物,清肝利胆胶囊
药物,茵栀黄软胶囊
症状,恶心
症状,黄疸
科室,小儿内科
科室,儿科
治疗方式,对症治疗
治疗方式,药物治疗
治疗方式,支持性治疗
治疗方式,康复治疗
食物,平菇粥
食物,花生山药粥
食物,冬瓜赤豆汤
食物,红烧菜花
食物,土豆丝拌白菜
食物,空心菜粥
食物,百合炒西兰花
食物,冬菇木耳瘦肉汤
食物,鸡蛋黄
食物,鸭血(白鸭)
食物,绿豆
